Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
2543353415788188,5 to 12 Years,MCA,$63K-$128K,Skopje,"Macedonia, FYR",41.6086,21.7453,Full-Time,112409,2022-05-18,Male,Diane Ward,+1-282-357-6301x3453,Data Analyst,Business Intelligence Analyst,FlexJobs,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Whirlpool,"{""Sector"":""Manufacturing"",""Industry"":""Electronics, Electrical Equip."",""City"":""Benton Harbor"",""State"":""Michigan"",""Zip"":""49022"",""Website"":""www.whirlpoolcorp.com"",""Ticker"":""WHR"",""CEO"":""Marc R. Bitzer""}"
2748373196481379,0 to 9 Years,BCA,$60K-$109K,San Salvador,El Salvador,13.7942,-88.8965,Intern,48883,2022-02-21,Female,Maria Eaton,(626)395-8520,Family Lawyer,Child Custody Lawyer,SimplyHired,"Child Custody Lawyers specialize in family law, focusing on cases related to child custody and visitation rights. They represent clients in court, provide legal counsel, and advocate for the best interests of children in custody disputes.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Child custody law Family law Legal advocacy Negotiation Court representation Legal research Client counseling Case preparation,"Specialize in child custody cases, advocating for the best interests of children. Conduct investigations, gather evidence, and present cases in court. Negotiate parenting plans and visitation schedules.",Kroger,"{""Sector"":""Retail"",""Industry"":""Food and Drug Stores"",""City"":""Cincinnati"",""State"":""Ohio"",""Zip"":""45202"",""Website"":""www.thekrogerco.com"",""Ticker"":""KR"",""CEO"":""Rodney Mcmullen""}"
2093500709338334,1 to 13 Years,BCA,$57K-$81K,Thimphu,Bhutan,27.5142,90.4336,Intern,30324,2022-10-03,Female,Diana Guzman,(545)895-9027x445,Investment Advisor,Wealth Advisor,Indeed,"Wealth Advisors provide financial advice to clients. They assess financial goals, create investment strategies, and offer guidance on wealth management and financial planning.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Financial planning Investment knowledge Relationship management Communication skills Analytical skills,Provide financial advice and investment strategies to clients. Assess clients financial goals and risk tolerance. Create personalized investment portfolios.,General Mills,"{""Sector"":""Food"",""Industry"":""Food Consumer Products"",""City"":""Minneapolis"",""State"":""Minnesota"",""Zip"":""55426"",""Website"":""www.generalmills.com"",""Ticker"":""GIS"",""CEO"":""Jeffrey L. Harmening""}"
2788382984081404,4 to 10 Years,M.Com,$64K-$109K,Helsinki,Finland,61.9241,25.7482,Temporary,39971,2022-02-03,Female,Sarah Mcdowell,332-412-6151x0235,Financial Advisor,Investment Advisor,Snagajob,"Investment Advisors offer financial advice to clients, helping them make investment decisions, manage portfolios, and achieve their financial goals.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Investment strategies Portfolio management Financial planning Risk assessment Regulatory compliance,Provide investment advice and portfolio management services. Assess clients financial goals and risk tolerance. Monitor market trends and recommend investment strategies.,Zee Entertainment Enterprises,"{""Sector"":""Media & Entertainment"",""Industry"":""Media and Entertainment"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400064"",""Website"":""https://www.zeeentertainment.com/"",""Ticker"":""ZEEL"",""CEO"":""Punit Goenka""}"
3008217527240464,5 to 15 Years,MBA,$59K-$99K,Manama,Bahrain,26.0667,50.5577,Intern,16693,2022-09-18,Male,Kristin Tanner,380-533-0671x4186,Chemical Analyst,Quality Control Analyst,The Muse,"In the role of a Quality Control Analyst, you will be responsible for inspecting and testing products to ensure they meet quality standards and specifications. You will use quality control tools and processes to identify defects, document findings, and recommend improvements. Your role is essential in maintaining product quality and customer satisfaction.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Quality control Quality assurance QC testing methods Compliance standards Root cause analysis Documentation Statistical analysis,Ensure the quality and consistency of chemical products and processes through testing and inspection. Identify non-conformities and deviations. Maintain quality control documentation.,3i Group,"{""Sector"":""Financial Services"",""Industry"":""Financial Services - Investment"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.3i.com"",""Ticker"":""III.L"",""CEO"":""Simon Borrows""}"
1712085500400784,1 to 14 Years,M.Com,$60K-$98K,Bishkek,Kyrgyz Republic,41.2044,74.7661,Intern,93990,2023-05-04,Both,Brandy Griffin,001-208-748-2893,HR Manager,HR Compliance Specialist,Idealist,"An HR Compliance Specialist ensures adherence to employment laws and regulations, conducts audits, and provides guidance to maintain legal compliance within the organization.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Employment law knowledge Compliance management Auditing skills Employee relations Communication skills,Ensure HR policies and practices comply with legal and regulatory requirements. Conduct audits and investigations. Provide guidance on compliance issues.,International Business Machines,"{""Sector"":""Technology"",""Industry"":""Information Technology Services"",""City"":""Armonk"",""State"":""New York"",""Zip"":""10504"",""Website"":""www.ibm.com"",""Ticker"":""IBM"",""CEO"":""Arvind Krishna""}"
1622966131278449,2 to 14 Years,MCA,$56K-$103K,Porto-Novo,Benin,9.3077,2.3158,Contract,69810,2022-10-22,Male,Virginia Holt,478-972-3128x9917,Technical Writer,Instructional Designer,SimplyHired,Instructional Designers develop educational materials and curricula. They design engaging and effective learning experiences for students or employees.,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Instructional design eLearning tools Curriculum development Multimedia design Learning theory knowledge,Design and develop instructional materials and e-learning courses. Create interactive and engaging learning experiences. Align instructional content with learning objectives.,W.R. Berkley,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Greenwich"",""State"":""Connecticut"",""Zip"":""6830"",""Website"":""www.berkley.com"",""Ticker"":""WRB"",""CEO"":""Robert Berkley""}"
258920081496591,2 to 8 Years,BCA,$55K-$104K,Kingstown,St. Vincent and the Grenadines,12.9843,-61.2872,Intern,38839,2022-04-21,Both,Omar Lam,001-738-375-5790,Human Resources Manager,HR Generalist,Stack Overflow Jobs,"HR Generalists handle various HR functions, including recruitment, employee relations, benefits administration, and HR compliance. They serve as a resource for employees and management, ensuring HR policies and practices align with organizational goals and legal requirements.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",HR policies and procedures Employee relations Recruitment Communication skills,"Oversee various HR functions, including recruitment, benefits administration, and employee relations. Develop and implement HR policies and procedures. Handle employee inquiries and concerns.",CF Industries Holdings,"{""Sector"":""Fertilizers"",""Industry"":""Chemicals"",""City"":""Deerfield"",""State"":""Illinois"",""Zip"":""60015"",""Website"":""www.cfindustries.com"",""Ticker"":""CF"",""CEO"":""Tony Will""}"
1216522070212967,4 to 8 Years,BA,$56K-$83K,Bamako,Mali,17.5707,-3.9962,Full-Time,48414,2022-02-19,Female,Mark Adams,+1-876-227-4852,Product Designer,Industrial Designer,ZipRecruiter,"An Industrial Designer creates and improves product designs, focusing on aesthetics, functionality, and user experience to produce innovative and marketable products.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Industrial design principles CAD and 3D modeling Prototyping and testing,"Focus on the physical design and aesthetics of products. Develop product concepts, sketches, and 3D models. Collaborate with engineers for product feasibility.",Western Union Company,"{""Sector"":""Financial Services/Remittances"",""Industry"":""Financial Services"",""City"":""Denver"",""State"":""CO"",""Zip"":""80202"",""Website"":""https://www.westernunion.com/"",""Ticker"":""WU"",""CEO"":""Hikmet Ersek""}"
1952469912087552,0 to 8 Years,BBA,$58K-$112K,Philipsburg,Sint Maarten (Dutch part),18.0425,-63.0548,Intern,37972,2022-04-27,Both,Aaron Mendoza,001-513-887-8245x798,Inventory Analyst,Inventory Control Specialist,FlexJobs,"Inventory Control Specialists manage and optimize inventory levels in a business. They track stock, monitor demand, and implement inventory control procedures to ensure efficient operations and minimize carrying costs.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Inventory management Stock control Demand forecasting Inventory tracking systems Supply chain coordination Problem-solving skills,"Manage inventory levels, track stock movements, and optimize inventory turnover. Conduct regular inventory counts and reconcile discrepancies. Ensure accurate and efficient inventory management.",GAIL (India) Limited,"{""Sector"":""Natural Gas"",""Industry"":""Gas and Energy"",""City"":""New Delhi"",""State"":""Delhi"",""Zip"":""110016"",""Website"":""https://www.gailonline.com/"",""Ticker"":""GAIL"",""CEO"":""Manoj Jain""}"
717904056556686,5 to 9 Years,PhD,$62K-$126K,Male,Maldives,3.2028,73.2207,Contract,71888,2023-05-03,Female,Jeffrey Williams,(453)773-1262,Social Media Manager,Community Manager,SimplyHired,"Community Managers build and engage online communities around a brand or product. They interact with community members, moderate discussions, and foster a sense of belonging and loyalty among community members.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Community engagement and moderation Online community-building strategies Content curation and creation Crisis management and conflict resolution Analytics and reporting,Build and manage online communities and social media profiles. Engage with followers and respond to comments and messages. Handle reputation management and address customer inquiries.,Ashtead Group,"{""Sector"":""Equipment Rental"",""Industry"":""Equipment Rental"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.ashtead-group.com"",""Ticker"":""AHT.L"",""CEO"":""Brendan Horgan""}"
